Chrm	SV_start	SV_end	ID	size	strand	type	ref_gap_size	query_gap_size	query_Chrm	query_strand	method	query_SV_start	query_SV_end
Chromosome09_Phase0	2072414	2072493	Assemblytics_w_218	79	+	Deletion	79	0	000217F_010	+	within_alignment	11748	11748
Chromosome01_Phase0	34524236	34524236	Assemblytics_w_219	70	+	Insertion	0	70	000218F_002	+	within_alignment	28134	28204
Chromosome11_Phase0	26803868	26803922	Assemblytics_w_220	54	+	Deletion	54	0	000222F_006	+	within_alignment	81994	81994
Chromosome18_Phase0	16052034	16052099	Assemblytics_w_221	65	+	Deletion	65	0	000185F_002	+	within_alignment	34648	34648
Scaffold1934_Phase0	NA	NA	Assemblytics_w_222	58	+	Insertion	0	58	000216F_007	+	within_alignment	23362	23420
Chromosome13_Phase0	8072860	8072916	Assemblytics_w_223	56	+	Deletion	56	0	000206F_012	+	within_alignment	98313	98313
Chromosome04_Phase0	26715495	26715559	Assemblytics_w_224	64	+	Deletion	64	0	000236F_001	+	within_alignment	98342	98342
Chromosome04_Phase0	26224410	26224410	Assemblytics_w_225	58	+	Insertion	0	58	000236F_006	+	within_alignment	58997	59055
Chromosome03_Phase0	9557088	9557173	Assemblytics_w_226	85	+	Deletion	85	0	000239F_011	+	within_alignment	46889	46889
Chromosome12_Phase0	910349	910349	Assemblytics_w_227	67	+	Insertion	0	67	000244F_004	+	within_alignment	107379	107446
Chromosome12_Phase0	22279938	22280014	Assemblytics_w_228	76	+	Deletion	76	0	000248F_003	+	within_alignment	13403	13403
Chromosome01_Phase0	34104489	34104558	Assemblytics_w_229	69	+	Deletion	69	0	000218F_006	+	within_alignment	10877	10877
Chromosome02_Phase0	85918	85990	Assemblytics_w_230	72	+	Deletion	72	0	000174F_007	+	within_alignment	14619	14619
Chromosome12_Phase0	1010113	1010189	Assemblytics_w_231	76	+	Deletion	76	0	000244F_001	+	within_alignment	36659	36659
Chromosome02_Phase0	6343824	6343891	Assemblytics_w_232	67	+	Deletion	67	0	000021F_007	+	within_alignment	16144	16144
Scaffold3927_Phase0	NA	NA	Assemblytics_w_233	54	+	Deletion	54	0	000258F_001	+	within_alignment	6660	6660
Chromosome04_Phase0	15998523	15998523	Assemblytics_w_234	54	+	Insertion	0	54	000216F_001	+	within_alignment	49187	49241
Chromosome04_Phase0	16011903	16011961	Assemblytics_w_235	58	+	Deletion	58	0	000216F_001	+	within_alignment	64892	64892
Scaffold4245_Phase0	NA	NA	Assemblytics_w_236	52	+	Insertion	0	52	000268F_012	+	within_alignment	49417	49469
Chromosome03_Phase0	4062962	4062962	Assemblytics_w_237	53	+	Insertion	0	53	000269F_001	+	within_alignment	47935	47988
Chromosome14_Phase0	15795128	15795128	Assemblytics_w_238	68	+	Insertion	0	68	000273F_001	+	within_alignment	2859	2927
Chromosome04_Phase0	25850683	25850683	Assemblytics_w_239	50	+	Insertion	0	50	000275F_007	+	within_alignment	37117	37167
Chromosome02_Phase0	5660537	5660587	Assemblytics_w_240	50	+	Deletion	50	0	000271F_001	+	within_alignment	37636	37636
Chromosome06_Phase0	19097647	19097729	Assemblytics_w_241	82	+	Deletion	82	0	000274F_004	+	within_alignment	15190	15190
Chromosome13_Phase0	31847062	31847062	Assemblytics_w_242	57	+	Insertion	0	57	000277F_003	+	within_alignment	70774	70831
Chromosome13_Phase0	31877580	31877580	Assemblytics_w_243	58	+	Insertion	0	58	000277F_003	+	within_alignment	27221	27279
Chromosome05_Phase0	6948791	6948851	Assemblytics_w_244	60	+	Deletion	60	0	000279F_008	+	within_alignment	74345	74345
Chromosome05_Phase0	7014244	7014244	Assemblytics_w_245	54	+	Insertion	0	54	000279F_008	+	within_alignment	142632	142686
Scaffold3263_Phase0	NA	NA	Assemblytics_w_246	59	+	Deletion	59	0	000245F_002	+	within_alignment	125416	125416
Chromosome08_Phase0	31473213	31473272	Assemblytics_w_247	59	+	Deletion	59	0	000286F_010	+	within_alignment	44282	44282
Chromosome08_Phase0	31492885	31492885	Assemblytics_w_248	57	+	Insertion	0	57	000286F_010	+	within_alignment	65592	65649
Chromosome08_Phase0	31263811	31263811	Assemblytics_w_249	69	+	Insertion	0	69	000286F_003	+	within_alignment	53668	53737
Chromosome08_Phase0	31023729	31023729	Assemblytics_w_250	57	+	Insertion	0	57	000286F_004	+	within_alignment	143708	143765
Chromosome08_Phase0	31163869	31163930	Assemblytics_w_251	61	+	Deletion	61	0	000286F_004	+	within_alignment	7482	7482
Chromosome08_Phase0	31864673	31864673	Assemblytics_w_252	51	+	Insertion	0	51	000287F_002	+	within_alignment	28856	28907
Scaffold3348_Phase0	NA	NA	Assemblytics_w_253	63	+	Insertion	0	63	000205F_017	+	within_alignment	62708	62771
Chromosome10_Phase0	29032791	29032791	Assemblytics_w_254	53	+	Insertion	0	53	000296F_001	+	within_alignment	46236	46289
Chromosome01_Phase0	39193387	39193387	Assemblytics_w_255	58	+	Insertion	0	58	000254F_004	+	within_alignment	219505	219563
Chromosome05_Phase0	22864965	22865015	Assemblytics_w_256	50	+	Deletion	50	0	000310F_007	+	within_alignment	12837	12837
Chromosome02_Phase0	34581629	34581629	Assemblytics_w_257	62	+	Insertion	0	62	000313F_001	+	within_alignment	18729	18791
Chromosome18_Phase0	3303244	3303311	Assemblytics_w_258	67	+	Deletion	67	0	000312F_002	+	within_alignment	24505	24505
Chromosome18_Phase0	3328472	3328543	Assemblytics_w_259	71	+	Deletion	71	0	000312F_002	+	within_alignment	47943	47943
Chromosome18_Phase0	3408794	3408794	Assemblytics_w_260	53	+	Insertion	0	53	000312F_002	+	within_alignment	123015	123068
Chromosome02_Phase0	34478350	34478350	Assemblytics_w_261	74	+	Insertion	0	74	000313F_018	+	within_alignment	73266	73340
Scaffold1612_Phase0	NA	NA	Assemblytics_w_262	54	+	Deletion	54	0	000314F_002	+	within_alignment	7384	7384
Chromosome16_Phase0	1574415	1574473	Assemblytics_w_263	58	+	Deletion	58	0	000266F_001	+	within_alignment	83892	83892
Chromosome05_Phase0	26473827	26473827	Assemblytics_w_264	75	+	Insertion	0	75	000327F_001	+	within_alignment	2809	2884
Scaffold4326_Phase0	NA	NA	Assemblytics_w_265	57	+	Insertion	0	57	000325F_002	+	within_alignment	16140	16197
Scaffold2054_Phase0	NA	NA	Assemblytics_w_266	53	+	Deletion	53	0	000254F_004	+	within_alignment	114645	114645
Chromosome09_Phase0	19809782	19809782	Assemblytics_w_267	71	+	Insertion	0	71	000177F_014	+	within_alignment	106215	106286
Chromosome01_Phase0	39345782	39345853	Assemblytics_w_268	71	+	Deletion	71	0	000254F_004	+	within_alignment	38946	38946
Scaffold1752_Phase0	NA	NA	Assemblytics_w_269	58	+	Deletion	58	0	000341F_007	+	within_alignment	29456	29456
Chromosome02_Phase0	377596	377670	Assemblytics_w_270	74	+	Deletion	74	0	000350F_001	+	within_alignment	27262	27262
Chromosome07_Phase0	1608590	1608645	Assemblytics_w_271	55	+	Deletion	55	0	000344F_004	+	within_alignment	169623	169623
Chromosome07_Phase0	1697376	1697451	Assemblytics_w_272	75	+	Deletion	75	0	000344F_004	+	within_alignment	84703	84703
Chromosome07_Phase0	1711388	1711449	Assemblytics_w_273	61	+	Deletion	61	0	000344F_004	+	within_alignment	24395	24395
Chromosome02_Phase0	5771441	5771441	Assemblytics_w_274	70	+	Insertion	0	70	000349F_002	+	within_alignment	1044	1114
Scaffold2558_Phase0	NA	NA	Assemblytics_w_275	72	+	Deletion	72	0	000277F_008	+	within_alignment	26071	26071
Chromosome06_Phase0	869613	869613	Assemblytics_w_276	77	+	Insertion	0	77	000360F_002	+	within_alignment	34184	34261
Chromosome17_Phase0	21237917	21237917	Assemblytics_w_277	85	+	Insertion	0	85	000355F_009	+	within_alignment	26969	27054
Chromosome14_Phase0	8206581	8206657	Assemblytics_w_278	76	+	Deletion	76	0	000372F_002	+	within_alignment	43509	43509
Chromosome05_Phase0	1194878	1194878	Assemblytics_w_279	59	+	Insertion	0	59	000368F_001	+	within_alignment	114303	114362
Chromosome05_Phase0	1253501	1253561	Assemblytics_w_280	60	+	Deletion	60	0	000368F_001	+	within_alignment	29964	29964
Chromosome05_Phase0	1270263	1270263	Assemblytics_w_281	63	+	Insertion	0	63	000368F_001	+	within_alignment	2732	2795
Chromosome09_Phase0	12065284	12065355	Assemblytics_w_282	71	+	Deletion	71	0	000376F_006	+	within_alignment	18315	18315
Chromosome09_Phase0	12070347	12070347	Assemblytics_w_283	80	+	Insertion	0	80	000376F_006	+	within_alignment	23328	23408
Chromosome09_Phase0	12004899	12004899	Assemblytics_w_284	51	+	Insertion	0	51	000376F_005	+	within_alignment	17811	17862
Chromosome14_Phase0	8504547	8504547	Assemblytics_w_285	65	+	Insertion	0	65	000372F_001	+	within_alignment	40336	40401
Chromosome03_Phase0	7109716	7109716	Assemblytics_w_286	61	+	Insertion	0	61	000397F_002	+	within_alignment	8389	8450
Chromosome14_Phase0	19832300	19832359	Assemblytics_w_287	59	+	Deletion	59	0	000244F_008	+	within_alignment	24270	24270
Chromosome10_Phase0	14127908	14127977	Assemblytics_w_288	69	+	Deletion	69	0	000408F_006	+	within_alignment	2235	2235
Chromosome03_Phase0	27733462	27733521	Assemblytics_w_289	59	+	Deletion	59	0	000400F_003	+	within_alignment	61489	61489
Chromosome05_Phase0	25063605	25063605	Assemblytics_w_290	53	+	Insertion	0	53	000399F_002	+	within_alignment	60008	60061
Chromosome10_Phase0	14063292	14063354	Assemblytics_w_291	62	+	Deletion	62	0	000408F_002	+	within_alignment	11180	11180
Chromosome10_Phase0	14067228	14067228	Assemblytics_w_292	52	+	Insertion	0	52	000408F_002	+	within_alignment	15064	15116
Chromosome03_Phase0	27833013	27833097	Assemblytics_w_293	84	+	Deletion	84	0	000400F_002	+	within_alignment	82632	82632
Scaffold4735_Phase0	NA	NA	Assemblytics_w_294	56	+	Deletion	56	0	000406F_002	+	within_alignment	22394	22394
Chromosome10_Phase0	14172370	14172370	Assemblytics_w_295	51	+	Insertion	0	51	000408F_001	+	within_alignment	28269	28320
Chromosome15_Phase0	24603867	24603867	Assemblytics_w_296	68	+	Insertion	0	68	000350F_017	+	within_alignment	57805	57873
Chromosome02_Phase0	11930981	11930981	Assemblytics_w_297	65	+	Insertion	0	65	000410F_001	+	within_alignment	208190	208255
Chromosome02_Phase0	11981481	11981481	Assemblytics_w_298	58	+	Insertion	0	58	000410F_001	+	within_alignment	164224	164282
Chromosome02_Phase0	12071702	12071702	Assemblytics_w_299	53	+	Insertion	0	53	000410F_001	+	within_alignment	37802	37855
Scaffold4900_Phase0	NA	NA	Assemblytics_w_300	61	+	Insertion	0	61	000421F_006	+	within_alignment	33155	33216
Chromosome02_Phase0	34081531	34081583	Assemblytics_w_301	52	+	Deletion	52	0	000319F_001	+	within_alignment	35685	35685
Chromosome02_Phase0	22483267	22483338	Assemblytics_w_302	71	+	Deletion	71	0	000426F_012	+	within_alignment	8566	8566
Chromosome10_Phase0	28797981	28798047	Assemblytics_w_303	66	+	Deletion	66	0	000417F_001	+	within_alignment	158229	158229
Chromosome10_Phase0	24118059	24118135	Assemblytics_w_304	76	+	Deletion	76	0	000425F_001	+	within_alignment	17902	17902
Chromosome10_Phase0	24206077	24206077	Assemblytics_w_305	56	+	Insertion	0	56	000425F_002	+	within_alignment	56279	56335
Chromosome12_Phase0	9200104	9200104	Assemblytics_w_306	82	+	Insertion	0	82	000455F_015	+	within_alignment	20762	20844
Chromosome07_Phase0	13312454	13312454	Assemblytics_w_307	54	+	Insertion	0	54	000384F_001	+	within_alignment	57506	57560
Chromosome16_Phase0	9996622	9996622	Assemblytics_w_308	50	+	Insertion	0	50	000455F_001	+	within_alignment	27417	27467
Chromosome13_Phase0	13005282	13005345	Assemblytics_w_309	63	+	Deletion	63	0	000440F_001	+	within_alignment	98384	98384
Chromosome12_Phase0	22821810	22821810	Assemblytics_w_310	59	+	Insertion	0	59	000452F_008	+	within_alignment	97476	97535
Chromosome14_Phase0	4038451	4038502	Assemblytics_w_311	51	+	Deletion	51	0	000467F_007	+	within_alignment	10624	10624
Chromosome02_Phase0	4530732	4530732	Assemblytics_w_312	52	+	Insertion	0	52	000468F_003	+	within_alignment	124067	124119
Chromosome02_Phase0	4305335	4305408	Assemblytics_w_313	73	+	Deletion	73	0	000468F_002	+	within_alignment	52426	52426
Chromosome14_Phase0	21533375	21533375	Assemblytics_w_314	52	+	Insertion	0	52	000469F_003	+	within_alignment	71521	71573
Chromosome11_Phase0	21622219	21622275	Assemblytics_w_315	56	+	Deletion	56	0	000401F_005	+	within_alignment	144341	144341
Chromosome02_Phase0	1846318	1846318	Assemblytics_w_316	86	+	Insertion	0	86	000456F_001	+	within_alignment	169716	169802
Chromosome02_Phase0	1873987	1874045	Assemblytics_w_317	58	+	Deletion	58	0	000456F_001	+	within_alignment	152605	152605
Chromosome02_Phase0	1921820	1921820	Assemblytics_w_318	51	+	Insertion	0	51	000456F_001	+	within_alignment	100816	100867
Chromosome02_Phase0	3973881	3973881	Assemblytics_w_319	64	+	Insertion	0	64	000470F_006	+	within_alignment	37727	37791
Chromosome11_Phase0	21755707	21755707	Assemblytics_w_320	81	+	Insertion	0	81	000401F_005	+	within_alignment	18064	18145
Chromosome06_Phase0	11875839	11875839	Assemblytics_w_321	85	+	Insertion	0	85	000409F_005	+	within_alignment	73693	73778
Chromosome17_Phase0	17342416	17342416	Assemblytics_w_322	55	+	Insertion	0	55	000491F_001	+	within_alignment	21027	21082
Chromosome12_Phase0	8359992	8359992	Assemblytics_w_323	67	+	Insertion	0	67	000488F_003	+	within_alignment	78366	78433
Chromosome08_Phase0	19494360	19494446	Assemblytics_w_324	86	+	Deletion	86	0	000490F_010	+	within_alignment	28592	28592
Chromosome10_Phase0	15220905	15220905	Assemblytics_w_325	55	+	Insertion	0	55	000494F_020	+	within_alignment	10573	10628
Chromosome09_Phase0	1836434	1836434	Assemblytics_w_326	68	+	Insertion	0	68	000516F_003	+	within_alignment	78792	78860
Chromosome09_Phase0	1759525	1759525	Assemblytics_w_327	57	+	Insertion	0	57	000516F_002	+	within_alignment	227934	227991
Chromosome03_Phase0	407415	407494	Assemblytics_w_328	79	+	Deletion	79	0	000521F_002	+	within_alignment	35754	35754
Chromosome03_Phase0	435104	435104	Assemblytics_w_329	79	+	Insertion	0	79	000521F_002	+	within_alignment	6505	6584
Chromosome02_Phase0	30794460	30794530	Assemblytics_w_330	70	+	Deletion	70	0	000522F_003	+	within_alignment	4331	4331
Chromosome09_Phase0	10456237	10456292	Assemblytics_w_331	55	+	Deletion	55	0	000525F_002	+	within_alignment	41424	41424
Chromosome18_Phase0	2870562	2870562	Assemblytics_w_332	69	+	Insertion	0	69	000529F_008	+	within_alignment	2727	2796
Chromosome15_Phase0	13558417	13558417	Assemblytics_w_333	75	+	Insertion	0	75	000500F_003	+	within_alignment	106116	106191
Chromosome10_Phase0	28272641	28272715	Assemblytics_w_334	74	+	Deletion	74	0	000480F_001	+	within_alignment	81172	81172
Chromosome11_Phase0	4239704	4239755	Assemblytics_w_335	51	+	Deletion	51	0	000552F_002	+	within_alignment	30926	30926
Chromosome07_Phase0	11263964	11264030	Assemblytics_w_336	66	+	Deletion	66	0	000544F_003	+	within_alignment	1267	1267
Chromosome15_Phase0	424581	424648	Assemblytics_w_337	67	+	Deletion	67	0	000516F_002	+	within_alignment	30299	30299
Chromosome07_Phase0	5420505	5420560	Assemblytics_w_338	55	+	Deletion	55	0	000557F_004	+	within_alignment	32197	32197
Chromosome07_Phase0	5345559	5345559	Assemblytics_w_339	74	+	Insertion	0	74	000557F_003	+	within_alignment	8386	8460
Chromosome12_Phase0	24607993	24608043	Assemblytics_w_340	50	+	Deletion	50	0	000569F_009	+	within_alignment	23731	23731
Scaffold4409_Phase0	NA	NA	Assemblytics_w_341	68	+	Insertion	0	68	000575F_007	+	within_alignment	13746	13814
Chromosome10_Phase0	31840118	31840179	Assemblytics_w_342	61	+	Deletion	61	0	000593F_008	+	within_alignment	25610	25610
Chromosome09_Phase0	3041906	3041977	Assemblytics_w_343	71	+	Deletion	71	0	000473F_001	+	within_alignment	202217	202217
Chromosome09_Phase0	3080788	3080844	Assemblytics_w_344	56	+	Deletion	56	0	000473F_001	+	within_alignment	151510	151510
Chromosome14_Phase0	218501	218569	Assemblytics_w_345	68	+	Deletion	68	0	000591F_004	+	within_alignment	143214	143214
Chromosome06_Phase0	22563303	22563373	Assemblytics_w_346	70	+	Deletion	70	0	000609F_005	+	within_alignment	47379	47379
Chromosome16_Phase0	15465196	15465254	Assemblytics_w_347	58	+	Deletion	58	0	000426F_010	+	within_alignment	25900	25900
Chromosome16_Phase0	15521096	15521096	Assemblytics_w_348	61	+	Insertion	0	61	000426F_010	+	within_alignment	82322	82383
Chromosome04_Phase0	23940213	23940213	Assemblytics_w_349	85	+	Insertion	0	85	000615F_001	+	within_alignment	120373	120458
Chromosome06_Phase0	23688310	23688310	Assemblytics_w_350	50	+	Insertion	0	50	000638F_003	+	within_alignment	144851	144901
Chromosome02_Phase0	19793777	19793777	Assemblytics_w_351	53	+	Insertion	0	53	000626F_003	+	within_alignment	11721	11774
Chromosome05_Phase0	28491976	28491976	Assemblytics_w_352	52	+	Insertion	0	52	000648F_001	+	within_alignment	182985	183037
Chromosome01_Phase0	19428773	19428840	Assemblytics_w_353	67	+	Deletion	67	0	000651F_008	+	within_alignment	80449	80449
Chromosome04_Phase0	437028	437087	Assemblytics_w_354	59	+	Deletion	59	0	000652F_001	+	within_alignment	77862	77862
Chromosome11_Phase0	2812301	2812355	Assemblytics_w_355	54	+	Deletion	54	0	000661F_012	+	within_alignment	33139	33139
Chromosome12_Phase0	13270071	13270137	Assemblytics_w_356	66	+	Deletion	66	0	000659F_003	+	within_alignment	6224	6224
Chromosome02_Phase0	27697889	27697944	Assemblytics_w_357	55	+	Deletion	55	0	000662F_001	+	within_alignment	15853	15853
Chromosome12_Phase0	3419602	3419602	Assemblytics_w_358	75	+	Insertion	0	75	000667F_001	+	within_alignment	32049	32124
Chromosome02_Phase0	11388791	11388869	Assemblytics_w_359	78	+	Deletion	78	0	000685F_001	+	within_alignment	285520	285520
Chromosome02_Phase0	11474205	11474205	Assemblytics_w_360	51	+	Insertion	0	51	000685F_001	+	within_alignment	150585	150636
Chromosome01_Phase0	34030947	34030947	Assemblytics_w_361	52	+	Insertion	0	52	000693F_001	+	within_alignment	46175	46227
Chromosome18_Phase0	6343375	6343425	Assemblytics_w_362	50	+	Deletion	50	0	000694F_003	+	within_alignment	1737	1737
Chromosome18_Phase0	6452108	6452108	Assemblytics_w_363	55	+	Insertion	0	55	000694F_003	+	within_alignment	109776	109831
Chromosome03_Phase0	28639212	28639269	Assemblytics_w_364	57	+	Deletion	57	0	000696F_002	+	within_alignment	3563	3563
Chromosome03_Phase0	28695399	28695473	Assemblytics_w_365	74	+	Deletion	74	0	000696F_002	+	within_alignment	59833	59833
Scaffold1755_Phase0	NA	NA	Assemblytics_w_366	55	+	Deletion	55	0	000685F_001	+	within_alignment	37499	37499
Chromosome03_Phase0	28821252	28821252	Assemblytics_w_367	68	+	Insertion	0	68	000696F_001	+	within_alignment	95154	95222
Chromosome16_Phase0	7579906	7579959	Assemblytics_w_368	53	+	Deletion	53	0	000341F_009	+	within_alignment	49622	49622
Chromosome13_Phase0	3440978	3441028	Assemblytics_w_369	50	+	Deletion	50	0	000705F_001	+	within_alignment	5456	5456
Chromosome13_Phase0	3450374	3450451	Assemblytics_w_370	77	+	Deletion	77	0	000705F_001	+	within_alignment	15286	15286
Chromosome15_Phase0	24478057	24478112	Assemblytics_w_371	55	+	Deletion	55	0	000717F_003	+	within_alignment	28919	28919
Chromosome08_Phase0	29688257	29688322	Assemblytics_w_372	65	+	Deletion	65	0	000726F_001	+	within_alignment	19832	19832
Chromosome08_Phase0	30192188	30192250	Assemblytics_w_373	62	+	Deletion	62	0	000724F_001	+	within_alignment	37305	37305
Chromosome05_Phase0	2784546	2784599	Assemblytics_w_374	53	+	Deletion	53	0	000732F_001	+	within_alignment	67319	67319
Chromosome17_Phase0	22384580	22384649	Assemblytics_w_375	69	+	Deletion	69	0	000720F_001	+	within_alignment	42337	42337
Chromosome02_Phase0	2452039	2452109	Assemblytics_w_376	70	+	Deletion	70	0	000736F_002	+	within_alignment	32950	32950
Chromosome02_Phase0	2478096	2478096	Assemblytics_w_377	70	+	Insertion	0	70	000736F_002	+	within_alignment	68542	68612
Chromosome02_Phase0	2333478	2333478	Assemblytics_w_378	86	+	Insertion	0	86	000736F_004	+	within_alignment	73742	73828
Chromosome06_Phase0	19728161	19728161	Assemblytics_w_379	52	+	Insertion	0	52	000734F_001	+	within_alignment	74477	74529
Chromosome06_Phase0	19741963	19741963	Assemblytics_w_380	53	+	Insertion	0	53	000734F_001	+	within_alignment	31041	31094
Chromosome17_Phase0	22634733	22634806	Assemblytics_w_381	73	+	Deletion	73	0	000720F_008	+	within_alignment	7819	7819
