Chrm	SV_start	SV_end	ID	size	strand	type	ref_gap_size	query_gap_size	query_Chrm	query_strand	method	query_SV_start	query_SV_end
Chromosome03	6235800	6235880	Assemblytics_w_208	80	+	Deletion	80	0	Chromosome03_Phase0	+	within_alignment	7336007	7336007
Chromosome02	1964454	1964454	Assemblytics_w_209	53	+	Insertion	0	53	Chromosome02_Phase0	+	within_alignment	1648904	1648957
Chromosome02	1972750	1972750	Assemblytics_w_210	74	+	Insertion	0	74	Chromosome02_Phase0	+	within_alignment	1657694	1657768
Chromosome02	10315569	10315642	Assemblytics_w_211	73	+	Deletion	73	0	Chromosome02_Phase0	+	within_alignment	9734033	9734033
Chromosome02	11032952	11032952	Assemblytics_w_212	82	+	Insertion	0	82	Chromosome02_Phase0	+	within_alignment	10458462	10458544
Chromosome02	11036279	11036279	Assemblytics_w_213	50	+	Insertion	0	50	Chromosome02_Phase0	+	within_alignment	10461885	10461935
Chromosome02	11055099	11055156	Assemblytics_w_214	57	+	Deletion	57	0	Chromosome02_Phase0	+	within_alignment	10480667	10480667
Chromosome02	11093068	11093068	Assemblytics_w_215	71	+	Insertion	0	71	Chromosome02_Phase0	+	within_alignment	10516509	10516580
Chromosome03	26061518	26061590	Assemblytics_w_216	72	+	Deletion	72	0	Chromosome03_Phase0	+	within_alignment	28821392	28821392
Chromosome04	13886148	13886148	Assemblytics_w_217	83	+	Insertion	0	83	Chromosome04_Phase0	+	within_alignment	19578680	19578763
Chromosome01	31187910	31187965	Assemblytics_w_218	55	+	Deletion	55	0	Chromosome01_Phase0	+	within_alignment	36281333	36281333
Chromosome04	24970471	24970471	Assemblytics_w_219	54	+	Insertion	0	54	Chromosome04_Phase0	+	within_alignment	28614428	28614482
Chromosome04	4730185	4730239	Assemblytics_w_220	54	+	Deletion	54	0	Chromosome04_Phase0	+	within_alignment	4822676	4822676
Chromosome04	1931787	1931787	Assemblytics_w_221	50	+	Insertion	0	50	Chromosome04_Phase0	+	within_alignment	2039853	2039903
Chromosome04	13641503	13641577	Assemblytics_w_222	74	+	Deletion	74	0	Chromosome04_Phase0	+	within_alignment	9459078	9459078
Chromosome03	21323595	21323595	Assemblytics_w_223	70	+	Insertion	0	70	Chromosome03_Phase0	+	within_alignment	23768453	23768523
Chromosome05	7766682	7766682	Assemblytics_w_224	81	+	Insertion	0	81	Chromosome05_Phase0	+	within_alignment	8269180	8269261
Chromosome04	22505393	22505472	Assemblytics_w_225	79	+	Deletion	79	0	Chromosome04_Phase0	+	within_alignment	25859014	25859014
Chromosome05	6113357	6113427	Assemblytics_w_226	70	+	Deletion	70	0	Chromosome05_Phase0	+	within_alignment	6557600	6557600
Chromosome03	27895270	27895270	Assemblytics_w_227	66	+	Insertion	0	66	Chromosome03_Phase0	+	within_alignment	30688115	30688181
Chromosome03	28066014	28066014	Assemblytics_w_228	53	+	Insertion	0	53	Chromosome03_Phase0	+	within_alignment	30878102	30878155
Chromosome03	507292	507292	Assemblytics_w_229	79	+	Insertion	0	79	Chromosome03_Phase0	+	within_alignment	407415	407494
Chromosome03	525904	525983	Assemblytics_w_230	79	+	Deletion	79	0	Chromosome03_Phase0	+	within_alignment	435104	435104
Chromosome03	18037487	18037572	Assemblytics_w_231	85	+	Deletion	85	0	Chromosome03_Phase0	+	within_alignment	22349068	22349068
Chromosome04	2518239	2518295	Assemblytics_w_232	56	+	Deletion	56	0	Chromosome04_Phase0	+	within_alignment	2695809	2695809
Chromosome04	15325903	15325903	Assemblytics_w_233	67	+	Insertion	0	67	Chromosome04_Phase0	+	within_alignment	13931105	13931172
Chromosome03	28932266	28932317	Assemblytics_w_234	51	+	Deletion	51	0	Chromosome03_Phase0	+	within_alignment	31455382	31455382
Chromosome04	15873693	15873693	Assemblytics_w_235	76	+	Insertion	0	76	Chromosome04_Phase0	+	within_alignment	19094696	19094772
Chromosome05	1137160	1137160	Assemblytics_w_236	58	+	Insertion	0	58	Chromosome05_Phase0	+	within_alignment	1192945	1193003
Chromosome03	26303264	26303340	Assemblytics_w_237	76	+	Deletion	76	0	Chromosome03_Phase0	+	within_alignment	29113838	29113838
Chromosome03	26468233	26468288	Assemblytics_w_238	55	+	Deletion	55	0	Chromosome03_Phase0	+	within_alignment	29295775	29295775
Chromosome03	26557284	26557284	Assemblytics_w_239	54	+	Insertion	0	54	Chromosome03_Phase0	+	within_alignment	29392124	29392178
Chromosome04	20307483	20307483	Assemblytics_w_240	79	+	Insertion	0	79	Chromosome04_Phase0	+	within_alignment	23239870	23239949
Chromosome02	14654588	14654588	Assemblytics_w_241	77	+	Insertion	0	77	Chromosome02_Phase0	+	within_alignment	13445306	13445383
Chromosome02	14655692	14655692	Assemblytics_w_242	77	+	Insertion	0	77	Chromosome02_Phase0	+	within_alignment	13446486	13446563
Chromosome04	23219183	23219183	Assemblytics_w_243	60	+	Insertion	0	60	Chromosome04_Phase0	+	within_alignment	26651447	26651507
Chromosome04	16483164	16483219	Assemblytics_w_244	55	+	Deletion	55	0	Chromosome04_Phase0	+	within_alignment	18497204	18497204
Chromosome05	7298921	7298921	Assemblytics_w_245	61	+	Insertion	0	61	Chromosome05_Phase0	+	within_alignment	7693233	7693294
Chromosome04	22848349	22848402	Assemblytics_w_246	53	+	Deletion	53	0	Chromosome04_Phase0	+	within_alignment	26246497	26246497
Chromosome05	7839750	7839750	Assemblytics_w_247	54	+	Insertion	0	54	Chromosome05_Phase0	+	within_alignment	8439518	8439572
Chromosome05	7908310	7908310	Assemblytics_w_248	58	+	Insertion	0	58	Chromosome05_Phase0	+	within_alignment	8508466	8508524
Chromosome05	2471229	2471299	Assemblytics_w_249	70	+	Deletion	70	0	Chromosome05_Phase0	+	within_alignment	2613620	2613620
Chromosome05	2611598	2611679	Assemblytics_w_250	81	+	Deletion	81	0	Chromosome05_Phase0	+	within_alignment	2764474	2764474
Chromosome05	2631826	2631826	Assemblytics_w_251	53	+	Insertion	0	53	Chromosome05_Phase0	+	within_alignment	2784546	2784599
Chromosome05	9330321	9330396	Assemblytics_w_252	75	+	Deletion	75	0	Chromosome05_Phase0	+	within_alignment	10234137	10234137
Chromosome04	25476019	25476077	Assemblytics_w_253	58	+	Deletion	58	0	Chromosome04_Phase0	+	within_alignment	29674383	29674383
Chromosome04	25476019	25476077	Assemblytics_w_254	58	+	Deletion	58	0	Chromosome04_Phase0	+	within_alignment	29447063	29447063
Chromosome01	31286181	31286236	Assemblytics_w_255	55	+	Deletion	55	0	Chromosome01_Phase0	+	within_alignment	36342574	36342574
Chromosome01	31406893	31406961	Assemblytics_w_256	68	+	Deletion	68	0	Chromosome01_Phase0	+	within_alignment	36454816	36454816
Chromosome01	31467890	31467960	Assemblytics_w_257	70	+	Deletion	70	0	Chromosome01_Phase0	+	within_alignment	36512560	36512560
Chromosome01	31658994	31658994	Assemblytics_w_258	79	+	Insertion	0	79	Chromosome01_Phase0	+	within_alignment	36712980	36713059
Chromosome01	31746653	31746653	Assemblytics_w_259	58	+	Insertion	0	58	Chromosome01_Phase0	+	within_alignment	36799594	36799652
Chromosome04	27903754	27903822	Assemblytics_w_260	68	+	Deletion	68	0	Chromosome04_Phase0	+	within_alignment	31954756	31954756
Chromosome03	5405005	5405055	Assemblytics_w_261	50	+	Deletion	50	0	Chromosome03_Phase0	+	within_alignment	5683329	5683329
Chromosome05	5333402	5333402	Assemblytics_w_262	52	+	Insertion	0	52	Chromosome05_Phase0	+	within_alignment	5776188	5776240
Chromosome05	5377983	5378044	Assemblytics_w_263	61	+	Deletion	61	0	Chromosome05_Phase0	+	within_alignment	5843867	5843867
Chromosome05	9094198	9094198	Assemblytics_w_264	63	+	Insertion	0	63	Chromosome05_Phase0	+	within_alignment	9851507	9851570
Chromosome05	6321998	6322081	Assemblytics_w_265	83	+	Deletion	83	0	Chromosome05_Phase0	+	within_alignment	6779760	6779760
Chromosome05	7522301	7522354	Assemblytics_w_266	53	+	Deletion	53	0	Chromosome05_Phase0	+	within_alignment	7938244	7938244
Chromosome04	24466261	24466261	Assemblytics_w_267	72	+	Insertion	0	72	Chromosome04_Phase0	+	within_alignment	28124404	28124476
Chromosome05	20251307	20251368	Assemblytics_w_268	61	+	Deletion	61	0	Chromosome05_Phase0	+	within_alignment	22714299	22714299
Chromosome05	21690353	21690412	Assemblytics_w_269	59	+	Deletion	59	0	Chromosome05_Phase0	+	within_alignment	24504370	24504370
Chromosome05	23560297	23560297	Assemblytics_w_270	50	+	Insertion	0	50	Chromosome05_Phase0	+	within_alignment	26596142	26596192
Chromosome05	15276309	15276309	Assemblytics_w_271	77	+	Insertion	0	77	Chromosome05_Phase0	+	within_alignment	21448101	21448178
Chromosome05	14967100	14967100	Assemblytics_w_272	63	+	Insertion	0	63	Chromosome05_Phase0	+	within_alignment	21799915	21799978
Chromosome05	14969469	14969469	Assemblytics_w_273	57	+	Insertion	0	57	Chromosome05_Phase0	+	within_alignment	21802343	21802400
Chromosome05	24562607	24562607	Assemblytics_w_274	81	+	Insertion	0	81	Chromosome05_Phase0	+	within_alignment	27819102	27819183
Chromosome05	21039391	21039391	Assemblytics_w_275	50	+	Insertion	0	50	Chromosome05_Phase0	+	within_alignment	23524020	23524070
Chromosome05	25420238	25420292	Assemblytics_w_276	54	+	Deletion	54	0	Chromosome05_Phase0	+	within_alignment	28713061	28713061
Chromosome05	25420238	25420292	Assemblytics_w_277	54	+	Deletion	54	0	Chromosome05_Phase0	+	within_alignment	28613320	28613320
Chromosome05	25442961	25443012	Assemblytics_w_278	51	+	Deletion	51	0	Chromosome05_Phase0	+	within_alignment	28590410	28590410
Chromosome04	21107828	21107907	Assemblytics_w_279	79	+	Deletion	79	0	Chromosome04_Phase0	+	within_alignment	23748994	23748994
Chromosome05	8408527	8408579	Assemblytics_w_280	52	+	Deletion	52	0	Chromosome05_Phase0	+	within_alignment	9071000	9071000
Chromosome06	1437991	1438059	Assemblytics_w_281	68	+	Deletion	68	0	Chromosome06_Phase0	+	within_alignment	1189422	1189422
Chromosome05	15688461	15688543	Assemblytics_w_282	82	+	Deletion	82	0	Chromosome05_Phase0	+	within_alignment	20751396	20751396
Chromosome05	23931212	23931212	Assemblytics_w_283	77	+	Insertion	0	77	Chromosome05_Phase0	+	within_alignment	27081388	27081465
Chromosome05	22010753	22010803	Assemblytics_w_284	50	+	Deletion	50	0	Chromosome05_Phase0	+	within_alignment	24862867	24862867
Chromosome05	23752080	23752139	Assemblytics_w_285	59	+	Deletion	59	0	Chromosome05_Phase0	+	within_alignment	26878958	26878958
Chromosome06	8150368	8150368	Assemblytics_w_286	76	+	Insertion	0	76	Chromosome06_Phase0	+	within_alignment	8248011	8248087
Chromosome04	26106060	26106114	Assemblytics_w_287	54	+	Deletion	54	0	Chromosome04_Phase0	+	within_alignment	30157697	30157697
Chromosome05	5813966	5814046	Assemblytics_w_288	80	+	Deletion	80	0	Chromosome05_Phase0	+	within_alignment	6277817	6277817
Chromosome05	5837721	5837721	Assemblytics_w_289	60	+	Insertion	0	60	Chromosome05_Phase0	+	within_alignment	6301160	6301220
Chromosome05	5888891	5888891	Assemblytics_w_290	53	+	Insertion	0	53	Chromosome05_Phase0	+	within_alignment	6363789	6363842
Chromosome05	25064911	25064911	Assemblytics_w_291	61	+	Insertion	0	61	Chromosome05_Phase0	+	within_alignment	28258917	28258978
Chromosome05	24716751	24716751	Assemblytics_w_292	65	+	Insertion	0	65	Chromosome05_Phase0	+	within_alignment	27961232	27961297
Chromosome05	24972614	24972614	Assemblytics_w_293	82	+	Insertion	0	82	Chromosome05_Phase0	+	within_alignment	28189948	28190030
Chromosome05	21837854	21837854	Assemblytics_w_294	64	+	Insertion	0	64	Chromosome05_Phase0	+	within_alignment	24629920	24629984
Chromosome06	8255824	8255824	Assemblytics_w_295	51	+	Insertion	0	51	Chromosome06_Phase0	+	within_alignment	8676665	8676716
Chromosome05	2049525	2049525	Assemblytics_w_296	50	+	Insertion	0	50	Chromosome05_Phase0	+	within_alignment	2159057	2159107
Chromosome05	2079701	2079701	Assemblytics_w_297	52	+	Insertion	0	52	Chromosome05_Phase0	+	within_alignment	2191979	2192031
Chromosome05	2149169	2149221	Assemblytics_w_298	52	+	Deletion	52	0	Chromosome05_Phase0	+	within_alignment	2251405	2251405
Chromosome05	2320738	2320738	Assemblytics_w_299	65	+	Insertion	0	65	Chromosome05_Phase0	+	within_alignment	2409720	2409785
Chromosome06	14655769	14655830	Assemblytics_w_300	61	+	Deletion	61	0	Chromosome06_Phase0	+	within_alignment	17246212	17246212
Chromosome05	19527190	19527190	Assemblytics_w_301	68	+	Insertion	0	68	Chromosome05_Phase0	+	within_alignment	13497701	13497769
Chromosome05	10694674	10694674	Assemblytics_w_302	75	+	Insertion	0	75	Chromosome05_Phase0	+	within_alignment	20585118	20585193
Chromosome05	25683885	25683947	Assemblytics_w_303	62	+	Deletion	62	0	Chromosome05_Phase0	+	within_alignment	28817444	28817444
Chromosome05	25694304	25694304	Assemblytics_w_304	68	+	Insertion	0	68	Chromosome05_Phase0	+	within_alignment	28827807	28827875
Chromosome05	25774503	25774503	Assemblytics_w_305	84	+	Insertion	0	84	Chromosome05_Phase0	+	within_alignment	28913577	28913661
Chromosome06	14203530	14203593	Assemblytics_w_306	63	+	Deletion	63	0	Chromosome06_Phase0	+	within_alignment	15258343	15258343
Chromosome06	13559796	13559863	Assemblytics_w_307	67	+	Deletion	67	0	Chromosome06_Phase0	+	within_alignment	13779874	13779874
Chromosome05	23377520	23377520	Assemblytics_w_308	59	+	Insertion	0	59	Chromosome05_Phase0	+	within_alignment	26445038	26445097
Chromosome07	3150111	3150183	Assemblytics_w_309	72	+	Deletion	72	0	Chromosome07_Phase0	+	within_alignment	2181990	2181990
Chromosome06	22885442	22885442	Assemblytics_w_310	76	+	Insertion	0	76	Chromosome06_Phase0	+	within_alignment	23837243	23837319
Chromosome06	22897165	22897165	Assemblytics_w_311	77	+	Insertion	0	77	Chromosome06_Phase0	+	within_alignment	23849118	23849195
Chromosome05	19644326	19644379	Assemblytics_w_312	53	+	Deletion	53	0	Chromosome05_Phase0	+	within_alignment	13330812	13330812
Chromosome06	2524851	2524851	Assemblytics_w_313	82	+	Insertion	0	82	Chromosome06_Phase0	+	within_alignment	3088643	3088725
Chromosome06	2715650	2715702	Assemblytics_w_314	52	+	Deletion	52	0	Chromosome06_Phase0	+	within_alignment	3283208	3283208
Chromosome06	2734535	2734585	Assemblytics_w_315	50	+	Deletion	50	0	Chromosome06_Phase0	+	within_alignment	3301865	3301865
Chromosome06	2756244	2756310	Assemblytics_w_316	66	+	Deletion	66	0	Chromosome06_Phase0	+	within_alignment	3323619	3323619
Chromosome06	23788287	23788287	Assemblytics_w_317	60	+	Insertion	0	60	Chromosome06_Phase0	+	within_alignment	24583138	24583198
Chromosome06	7853086	7853138	Assemblytics_w_318	52	+	Deletion	52	0	Chromosome06_Phase0	+	within_alignment	7913526	7913526
Chromosome06	7880699	7880759	Assemblytics_w_319	60	+	Deletion	60	0	Chromosome06_Phase0	+	within_alignment	7940232	7940232
Chromosome05	24107304	24107304	Assemblytics_w_320	54	+	Insertion	0	54	Chromosome05_Phase0	+	within_alignment	27328873	27328927
Chromosome05	24562607	24562607	Assemblytics_w_321	81	+	Insertion	0	81	Chromosome05_Phase0	+	within_alignment	27802885	27802966
Chromosome05	12286725	12286725	Assemblytics_w_322	77	+	Insertion	0	77	Chromosome05_Phase0	+	within_alignment	13198018	13198095
Chromosome05	19728919	19728987	Assemblytics_w_323	68	+	Deletion	68	0	Chromosome05_Phase0	+	within_alignment	24126998	24126998
Chromosome03	26692390	26692446	Assemblytics_w_324	56	+	Deletion	56	0	Chromosome03_Phase0	+	within_alignment	29490246	29490246
Chromosome04	26572556	26572556	Assemblytics_w_325	72	+	Insertion	0	72	Chromosome04_Phase0	+	within_alignment	30613705	30613777
Chromosome07	4091079	4091079	Assemblytics_w_326	57	+	Insertion	0	57	Chromosome07_Phase0	+	within_alignment	2886548	2886605
Chromosome07	11924813	11924813	Assemblytics_w_327	77	+	Insertion	0	77	Chromosome07_Phase0	+	within_alignment	13080810	13080887
Chromosome02	26718560	26718560	Assemblytics_w_328	60	+	Insertion	0	60	Chromosome07_Phase0	+	within_alignment	6831210	6831270
Chromosome06	9766693	9766693	Assemblytics_w_329	76	+	Insertion	0	76	Chromosome06_Phase0	+	within_alignment	10153454	10153530
Chromosome06	23799762	23799762	Assemblytics_w_330	55	+	Insertion	0	55	Chromosome06_Phase0	+	within_alignment	24616933	24616988
Chromosome07	3238009	3238009	Assemblytics_w_331	78	+	Insertion	0	78	Chromosome07_Phase0	+	within_alignment	2291084	2291162
Chromosome06	21610159	21610221	Assemblytics_w_332	62	+	Deletion	62	0	Chromosome06_Phase0	+	within_alignment	22682285	22682285
Chromosome06	595041	595092	Assemblytics_w_333	51	+	Deletion	51	0	Chromosome06_Phase0	+	within_alignment	512929	512929
Chromosome06	27417557	27417557	Assemblytics_w_334	76	+	Insertion	0	76	Chromosome06_Phase0	+	within_alignment	27947380	27947456
Chromosome06	8460596	8460596	Assemblytics_w_335	66	+	Insertion	0	66	Chromosome06_Phase0	+	within_alignment	8790893	8790959
Chromosome06	7998520	7998599	Assemblytics_w_336	79	+	Deletion	79	0	Chromosome06_Phase0	+	within_alignment	8059943	8059943
Chromosome06	19658507	19658581	Assemblytics_w_337	74	+	Deletion	74	0	Chromosome06_Phase0	+	within_alignment	20630813	20630813
Chromosome06	16849822	16849822	Assemblytics_w_338	63	+	Insertion	0	63	Chromosome06_Phase0	+	within_alignment	17439692	17439755
Chromosome04	26948051	26948107	Assemblytics_w_339	56	+	Deletion	56	0	Chromosome04_Phase0	+	within_alignment	31004650	31004650
Chromosome04	26961894	26961966	Assemblytics_w_340	72	+	Deletion	72	0	Chromosome04_Phase0	+	within_alignment	31018533	31018533
Chromosome04	27352567	27352567	Assemblytics_w_341	64	+	Insertion	0	64	Chromosome04_Phase0	+	within_alignment	31365046	31365110
Chromosome04	27362848	27362907	Assemblytics_w_342	59	+	Deletion	59	0	Chromosome04_Phase0	+	within_alignment	31375071	31375071
Chromosome06	4557583	4557583	Assemblytics_w_343	84	+	Insertion	0	84	Chromosome06_Phase0	+	within_alignment	5167970	5168054
Chromosome06	18963041	18963041	Assemblytics_w_344	53	+	Insertion	0	53	Chromosome06_Phase0	+	within_alignment	19970294	19970347
Chromosome06	2189005	2189068	Assemblytics_w_345	63	+	Deletion	63	0	Chromosome06_Phase0	+	within_alignment	2695847	2695847
Chromosome06	2473106	2473177	Assemblytics_w_346	71	+	Deletion	71	0	Chromosome06_Phase0	+	within_alignment	3010532	3010532
Chromosome06	26519863	26519942	Assemblytics_w_347	79	+	Deletion	79	0	Chromosome06_Phase0	+	within_alignment	27449175	27449175
Chromosome06	26535454	26535454	Assemblytics_w_348	66	+	Insertion	0	66	Chromosome06_Phase0	+	within_alignment	27436994	27437060
Chromosome06	26576422	26576422	Assemblytics_w_349	53	+	Insertion	0	53	Chromosome06_Phase0	+	within_alignment	27413271	27413324
Chromosome07	23086921	23086921	Assemblytics_w_350	56	+	Insertion	0	56	Chromosome07_Phase0	+	within_alignment	27322450	27322506
Chromosome06	23439368	23439434	Assemblytics_w_351	66	+	Deletion	66	0	Chromosome06_Phase0	+	within_alignment	24425094	24425094
Chromosome07	10550829	10550894	Assemblytics_w_352	65	+	Deletion	65	0	Chromosome07_Phase0	+	within_alignment	14123525	14123525
Chromosome07	10558659	10558659	Assemblytics_w_353	58	+	Insertion	0	58	Chromosome07_Phase0	+	within_alignment	14131290	14131348
Chromosome07	8626884	8626949	Assemblytics_w_354	65	+	Deletion	65	0	Chromosome07_Phase0	+	within_alignment	8998277	8998277
Chromosome06	21734102	21734154	Assemblytics_w_355	52	+	Deletion	52	0	Chromosome06_Phase0	+	within_alignment	22844756	22844756
Chromosome06	22327976	22327976	Assemblytics_w_356	76	+	Insertion	0	76	Chromosome06_Phase0	+	within_alignment	23418885	23418961
Chromosome06	18244580	18244580	Assemblytics_w_357	50	+	Insertion	0	50	Chromosome06_Phase0	+	within_alignment	17713822	17713872
Chromosome06	18262728	18262804	Assemblytics_w_358	76	+	Deletion	76	0	Chromosome06_Phase0	+	within_alignment	17732016	17732016
Chromosome06	15838668	15838727	Assemblytics_w_359	59	+	Deletion	59	0	Chromosome06_Phase0	+	within_alignment	17960060	17960060
Chromosome06	15880298	15880298	Assemblytics_w_360	54	+	Insertion	0	54	Chromosome06_Phase0	+	within_alignment	17995454	17995508
